Row ID;Order Date;Ship Date;Ship Mode;Customer Name;Segment;Country;City;State;Postal Code;Region;Category;Sub-Category;Product Name;Sales;Quantity;Discount;Profit
5154;6/30/2014;7/6/2014;Standard Class;Cari Schnelling;Consumer;United States;New York City;New York;10011;East;Office Supplies;Art;Sanford Uni-Blazer View Highlighters, Chisel Tip, Yellow;6.6;3;0;2.904
5155;8/7/2015;8/8/2015;First Class;Kelly Williams;Consumer;United States;Kirkwood;Missouri;63122;Central;Office Supplies;Binders;"Wilson Jones Hanging View Binder, White, 1""";28.4;4;0;13.064
5156;8/7/2015;8/8/2015;First Class;Kelly Williams;Consumer;United States;Kirkwood;Missouri;63122;Central;Furniture;Furnishings;"Tenex V2T-RE Standard Weight Series Chair Mat, 45"" x 53"", Lip 25"" x 12""";212.94;3;0;340.704
5157;6/30/2017;7/4/2017;Second Class;Gary Hansen;Home Office;United States;Chicago;Illinois;60653;Central;Technology;Phones;Samsung Galaxy S4;1.001.584;2;0.2;125.198
5158;6/30/2017;7/4/2017;Second Class;Gary Hansen;Home Office;United States;Chicago;Illinois;60653;Central;Furniture;Chairs;Global Enterprise Series Seating High-Back Swivel/Tilt Chairs;569.058;3;0.3;-1.788.468
5159;6/30/2017;7/4/2017;Second Class;Gary Hansen;Home Office;United States;Chicago;Illinois;60653;Central;Furniture;Furnishings;"Seth Thomas 13 1/2"" Wall Clock";14.224;2;0.6;-103.124
5160;10/26/2015;10/30/2015;Second Class;Andrew Gjertsen;Corporate;United States;Peoria;Arizona;85345;West;Technology;Phones;Panasonic KX-TG6844B Expandable Digital Cordless Telephone;105.584;2;0.2;92.386
5161;10/26/2015;10/30/2015;Second Class;Andrew Gjertsen;Corporate;United States;Peoria;Arizona;85345;West;Technology;Phones;Plantronics MX500i Earset;68.72;2;0.2;-14.603
5162;7/30/2014;8/5/2014;Standard Class;Tom Stivers;Corporate;United States;Seattle;Washington;98103;West;Furniture;Bookcases;"Rush Hierlooms Collection 1"" Thick Stackable Bookcases";1367.84;8;0;2.598.896
5163;11/18/2016;11/23/2016;Second Class;Ashley Jarboe;Consumer;United States;Taylor;Michigan;48180;Central;Furniture;Chairs;Novimex Swivel Fabric Task Chair;301.96;2;0;332.156
5164;7/6/2015;7/11/2015;Standard Class;Sarah Jordon;Consumer;United States;Pasadena;California;91104;West;Furniture;Chairs;Novimex Turbo Task Chair;170.352;3;0.2;-170.352
5165;11/10/2014;11/16/2014;Standard Class;Sam Craven;Consumer;United States;Midland;Michigan;48640;Central;Office Supplies;Art;Avery Hi-Liter Comfort Grip Fluorescent Highlighter, Yellow Ink;3.9;2;0;1.521
5166;11/10/2014;11/16/2014;Standard Class;Sam Craven;Consumer;United States;Midland;Michigan;48640;Central;Office Supplies;Paper;Xerox 199;12.84;3;0;5.778
5167;11/10/2014;11/16/2014;Standard Class;Sam Craven;Consumer;United States;Midland;Michigan;48640;Central;Office Supplies;Paper;Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright);15.84;3;0;7.128
5168;11/10/2014;11/16/2014;Standard Class;Sam Craven;Consumer;United States;Midland;Michigan;48640;Central;Furniture;Chairs;Hon Every-Day Series Multi-Task Chairs;563.94;3;0;112.788
5169;11/10/2014;11/16/2014;Standard Class;Sam Craven;Consumer;United States;Midland;Michigan;48640;Central;Office Supplies;Storage;Acco Perma 3000 Stacking Storage Drawers;62.94;3;0;119.586
5170;11/10/2014;11/16/2014;Standard Class;Sam Craven;Consumer;United States;Midland;Michigan;48640;Central;Office Supplies;Storage;Hot File 7-Pocket, Floor Stand;535.41;3;0;160.623
5171;5/27/2016;5/29/2016;Second Class;Laura Armstrong;Corporate;United States;Detroit;Michigan;48205;Central;Furniture;Chairs;HON 5400 Series Task Chairs for Big and Tall;3504.9;5;0;700.98
5172;5/27/2016;5/29/2016;Second Class;Laura Armstrong;Corporate;United States;Detroit;Michigan;48205;Central;Office Supplies;Paper;Xerox 1910;144.12;3;0;691.776
5173;5/27/2016;5/29/2016;Second Class;Laura Armstrong;Corporate;United States;Detroit;Michigan;48205;Central;Office Supplies;Paper;Xerox 1915;314.55;3;0;150.984
5174;3/8/2015;3/10/2015;First Class;Fred Chung;Corporate;United States;Pueblo;Colorado;81001;West;Office Supplies;Art;Dixon Prang Watercolor Pencils, 10-Color Set with Brush;3.408;1;0.2;0.8946
5175;10/19/2017;10/24/2017;Standard Class;Christina Anderson;Consumer;United States;Waco;Texas;76706;Central;Office Supplies;Binders;"SlimView Poly Binder, 3/8""";2.072;2;0.8;-35.224
5176;10/19/2017;10/24/2017;Standard Class;Christina Anderson;Consumer;United States;Waco;Texas;76706;Central;Furniture;Bookcases;Rush Hierlooms Collection Rich Wood Bookcases;3.283.992;3;0.32;-917.586
5177;11/5/2016;11/8/2016;First Class;Joseph Holt;Consumer;United States;San Francisco;California;94109;West;Office Supplies;Binders;GBC Twin Loop Wire Binding Elements;53.248;2;0.2;19.968
5178;12/26/2016;12/30/2016;Standard Class;Anthony Johnson;Corporate;United States;New York City;New York;10024;East;Office Supplies;Binders;Round Ring Binders;4.992;3;0.2;16.848
5179;4/13/2015;4/19/2015;Standard Class;Bill Tyler;Corporate;United States;Los Angeles;California;90036;West;Furniture;Furnishings;Flat Face Poster Frame;37.68;2;0;158.256
5180;4/13/2015;4/19/2015;Standard Class;Bill Tyler;Corporate;United States;Los Angeles;California;90036;West;Technology;Phones;Aastra 57i VoIP phone;258.576;2;0.2;193.932
5181;4/13/2015;4/19/2015;Standard Class;Bill Tyler;Corporate;United States;Los Angeles;California;90036;West;Office Supplies;Appliances;3M Replacement Filter for Office Air Cleaner for 20' x 33' Room;75.84;2;0;295.776
5182;9/12/2017;9/15/2017;First Class;Don Jones;Corporate;United States;Woonsocket;Rhode Island;2895;East;Office Supplies;Paper;Xerox 209;45.36;7;0;217.728
5183;9/12/2017;9/15/2017;First Class;Don Jones;Corporate;United States;Woonsocket;Rhode Island;2895;East;Office Supplies;Binders;Aluminum Screw Posts;45.78;3;0;22.89
5184;9/24/2017;9/27/2017;First Class;Anna Gayman;Consumer;United States;Columbus;Georgia;31907;South;Office Supplies;Storage;Fellowes Desktop Hanging File Manager;40.29;3;0;100.725
5185;9/24/2017;9/27/2017;First Class;Anna Gayman;Consumer;United States;Columbus;Georgia;31907;South;Office Supplies;Binders;Avery Durable Poly Binders;38.71;7;0;178.066
5186;10/10/2015;10/15/2015;Standard Class;John Dryer;Consumer;United States;Jacksonville;Florida;32216;South;Office Supplies;Storage;Tennsco Single-Tier Lockers;1.801.632;6;0.2;-337.806
5187;11/27/2015;12/3/2015;Standard Class;Eugene Hildebrand;Home Office;United States;Philadelphia;Pennsylvania;19140;East;Technology;Phones;LG Exalt;748.752;8;0.4;-1.622.296
5188;9/13/2015;9/18/2015;Standard Class;Zuschuss Carroll;Consumer;United States;Columbus;Indiana;47201;Central;Technology;Accessories;Case Logic 2.4GHz Wireless Keyboard;199.96;4;0;159.968
5189;9/13/2015;9/18/2015;Standard Class;Zuschuss Carroll;Consumer;United States;Columbus;Indiana;47201;Central;Furniture;Chairs;Hon Multipurpose Stacking Arm Chairs;1516.2;7;0;394.212
5190;11/14/2017;11/18/2017;Standard Class;Xylona Preis;Consumer;United States;Pasadena;Texas;77506;Central;Technology;Accessories;V7 USB Numeric Keypad;167.952;6;0.2;-272.922
5191;11/14/2017;11/18/2017;Standard Class;Xylona Preis;Consumer;United States;Pasadena;Texas;77506;Central;Office Supplies;Art;Boston Electric Pencil Sharpener, Model 1818, Charcoal Black;45.04;2;0.2;4.504
5192;5/5/2017;5/9/2017;Standard Class;Darren Koutras;Consumer;United States;San Francisco;California;94122;West;Office Supplies;Envelopes;Peel & Seel Recycled Catalog Envelopes, Brown;23.16;2;0;11.58
5193;11/28/2014;12/1/2014;Second Class;Chris Selesnick;Corporate;United States;Columbia;South Carolina;29203;South;Furniture;Furnishings;Eldon Cleatmat Plus Chair Mats for High Pile Carpets;397.6;5;0;43.736
5194;11/28/2014;12/1/2014;Second Class;Chris Selesnick;Corporate;United States;Columbia;South Carolina;29203;South;Office Supplies;Paper;Xerox 1933;85.96;7;0;404.012
5195;11/28/2014;12/1/2014;Second Class;Chris Selesnick;Corporate;United States;Columbia;South Carolina;29203;South;Office Supplies;Art;Crayola Colored Pencils;13.12;4;0;43.296
5196;11/28/2014;12/1/2014;Second Class;Chris Selesnick;Corporate;United States;Columbia;South Carolina;29203;South;Office Supplies;Binders;"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black";45.66;3;0;223.734
5197;5/10/2014;5/15/2014;Standard Class;Arianne Irving;Consumer;United States;Kent;Washington;98031;West;Office Supplies;Envelopes;Strathmore #10 Envelopes, Ultimate White;158.13;3;0;774.837
5198;5/10/2014;5/15/2014;Standard Class;Arianne Irving;Consumer;United States;Kent;Washington;98031;West;Technology;Phones;LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite;43.6;5;0.2;4.36
5199;3/3/2016;3/8/2016;Standard Class;Alex Avila;Consumer;United States;Round Rock;Texas;78664;Central;Office Supplies;Supplies;High Speed Automatic Electric Letter Opener;3.930.072;3;0.2;-7.860.144
5200;3/3/2016;3/8/2016;Standard Class;Alex Avila;Consumer;United States;Round Rock;Texas;78664;Central;Office Supplies;Fasteners;"Acco Banker's Clasps, 5 3/4""-Long";2.304;1;0.2;0.7776
5201;3/3/2016;3/8/2016;Standard Class;Alex Avila;Consumer;United States;Round Rock;Texas;78664;Central;Technology;Phones;Polycom VVX 310 VoIP phone;431.976;3;0.2;323.982
5202;3/3/2016;3/8/2016;Standard Class;Alex Avila;Consumer;United States;Round Rock;Texas;78664;Central;Technology;Accessories;Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 1/Pack;41.72;7;0.2;57.365
5203;8/15/2015;8/19/2015;Standard Class;Richard Eichhorn;Consumer;United States;Oakland;California;94601;West;Furniture;Furnishings;Tensor Computer Mounted Lamp;104.23;7;0;281.421
5204;8/15/2015;8/19/2015;Standard Class;Richard Eichhorn;Consumer;United States;Oakland;California;94601;West;Office Supplies;Storage;Mobile Personal File Cube;70.26;3;0;189.702
5205;9/12/2015;9/18/2015;Standard Class;Tamara Manning;Consumer;United States;Auburn;New York;13021;East;Office Supplies;Art;Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set;9.26;2;0;30.558
5206;9/12/2015;9/18/2015;Standard Class;Tamara Manning;Consumer;United States;Auburn;New York;13021;East;Office Supplies;Storage;Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black;105.98;2;0;42.392
5207;9/12/2015;9/18/2015;Standard Class;Tamara Manning;Consumer;United States;Auburn;New York;13021;East;Office Supplies;Fasteners;"OIC Binder Clips, Mini, 1/4"" Capacity, Black";1.24;1;0;0.5828
5208;9/12/2015;9/18/2015;Standard Class;Tamara Manning;Consumer;United States;Auburn;New York;13021;East;Office Supplies;Labels;Avery 489;20.7;2;0;9.936
5209;9/12/2015;9/18/2015;Standard Class;Tamara Manning;Consumer;United States;Auburn;New York;13021;East;Office Supplies;Paper;HP Office Recycled Paper (20Lb. and 87 Bright);28.9;5;0;14.161
5210;9/12/2015;9/18/2015;Standard Class;Tamara Manning;Consumer;United States;Auburn;New York;13021;East;Office Supplies;Envelopes;Tyvek  Top-Opening Peel & Seel Envelopes, Plain White;27.18;1;0;127.746
5211;1/12/2015;1/18/2015;Standard Class;Yana Sorensen;Corporate;United States;Newark;Delaware;19711;East;Office Supplies;Storage;Dual Level, Single-Width Filing Carts;465.18;3;0;1.209.468
5212;5/12/2015;5/16/2015;Second Class;Annie Zypern;Consumer;United States;New York City;New York;10024;East;Office Supplies;Storage;Portable Personal File Box;36.63;3;0;98.901
5213;9/26/2016;9/26/2016;Same Day;Chuck Magee;Consumer;United States;Redlands;California;92374;West;Office Supplies;Storage;Advantus Rolling Storage Box;51.45;3;0;138.915
5214;9/26/2016;9/26/2016;Same Day;Chuck Magee;Consumer;United States;Redlands;California;92374;West;Office Supplies;Labels;Avery 494;7.83;3;0;36.018
5215;9/26/2016;9/26/2016;Same Day;Chuck Magee;Consumer;United States;Redlands;California;92374;West;Office Supplies;Art;SANFORD Major Accent Highlighters;35.4;5;0;13.452
5216;9/26/2016;9/26/2016;Same Day;Chuck Magee;Consumer;United States;Redlands;California;92374;West;Office Supplies;Paper;Great White Multi-Use Recycled Paper (20Lb. and 84 Bright);29.9;5;0;13.455
5217;9/9/2017;9/15/2017;Standard Class;Joy Bell-;Consumer;United States;Roseville;Michigan;48066;Central;Office Supplies;Envelopes;"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes";17.48;2;0;82.156
5218;4/15/2017;4/17/2017;Second Class;Noel Staavos;Corporate;United States;Los Angeles;California;90049;West;Office Supplies;Paper;Xerox 1883;79.14;3;0;364.044
5219;6/10/2017;6/14/2017;Standard Class;Linda Cazamias;Corporate;United States;New York City;New York;10011;East;Office Supplies;Art;Prang Dustless Chalk Sticks;8.4;5;0;4.2
5220;9/1/2017;9/1/2017;Same Day;Cynthia Arntzen;Consumer;United States;Detroit;Michigan;48205;Central;Furniture;Chairs;Harbour Creations 67200 Series Stacking Chairs;498.26;7;0;1.345.302
5221;6/14/2014;6/20/2014;Standard Class;Sharelle Roach;Home Office;United States;Detroit;Michigan;48234;Central;Furniture;Bookcases;Hon Metal Bookcases, Gray;212.94;3;0;574.938
5222;5/18/2017;5/22/2017;Second Class;Paul Prost;Home Office;United States;Springfield;Missouri;65807;Central;Office Supplies;Appliances;Avanti 1.7 Cu. Ft. Refrigerator;706.86;7;0;1.979.208
5223;5/18/2017;5/22/2017;Second Class;Paul Prost;Home Office;United States;Springfield;Missouri;65807;Central;Technology;Phones;Motorola HK250 Universal Bluetooth Headset;114.95;5;0;2.299
5224;5/18/2017;5/22/2017;Second Class;Paul Prost;Home Office;United States;Springfield;Missouri;65807;Central;Office Supplies;Binders;Universal Recycled Hanging Pressboard Report Binders, Letter Size;43.19;7;0;207.312
5225;9/12/2017;9/17/2017;Second Class;John Murray;Consumer;United States;Los Angeles;California;90036;West;Office Supplies;Paper;Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box;166.44;3;0;798.912
5226;6/21/2016;6/26/2016;Standard Class;Adam Shillingsburg;Consumer;United States;New York City;New York;10011;East;Office Supplies;Binders;SpineVue Locking Slant-D Ring Binders by Cardinal;36.56;5;0.2;12.796
5227;6/21/2016;6/26/2016;Standard Class;Adam Shillingsburg;Consumer;United States;New York City;New York;10011;East;Office Supplies;Binders;"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""";186.144;6;0.2;604.968
5228;6/21/2016;6/26/2016;Standard Class;Adam Shillingsburg;Consumer;United States;New York City;New York;10011;East;Furniture;Bookcases;O'Sullivan Living Dimensions 5-Shelf Bookcases;353.568;2;0.2;-44.196
5229;11/26/2014;12/1/2014;Standard Class;Lindsay Shagiari;Home Office;United States;San Francisco;California;94109;West;Office Supplies;Paper;Xerox 1893;81.98;2;0;401.702
5230;3/19/2017;3/22/2017;Second Class;Sue Ann Reed;Consumer;United States;Fresno;California;93727;West;Office Supplies;Binders;SpineVue Locking Slant-D Ring Binders by Cardinal;14.624;2;0.2;51.184
5231;3/19/2017;3/22/2017;Second Class;Sue Ann Reed;Consumer;United States;Fresno;California;93727;West;Furniture;Tables;Chromcraft Round Conference Tables;697.16;5;0.2;87.145
5232;3/19/2017;3/22/2017;Second Class;Sue Ann Reed;Consumer;United States;Fresno;California;93727;West;Furniture;Furnishings;Advantus Employee of the Month Certificate Frame, 11 x 13-1/2;30.93;1;0;126.813
5233;3/19/2017;3/22/2017;Second Class;Sue Ann Reed;Consumer;United States;Fresno;California;93727;West;Office Supplies;Binders;"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue";27.496;7;0.2;92.799
5234;10/18/2014;10/22/2014;Standard Class;Luke Schmidt;Corporate;United States;Texarkana;Arkansas;71854;South;Furniture;Chairs;Office Star Flex Back Scooter Chair with Aluminum Finish Frame;605.34;6;0;1.452.816
5235;8/22/2017;8/23/2017;First Class;Tony Molinari;Consumer;United States;San Francisco;California;94110;West;Furniture;Tables;Hon Racetrack Conference Tables;210.008;1;0.2;26.251
5236;11/19/2016;11/22/2016;First Class;Tim Taslimi;Corporate;United States;Indianapolis;Indiana;46203;Central;Office Supplies;Appliances;Acco 6 Outlet Guardian Premium Plus Surge Suppressor;54.96;3;0;159.384
5237;9/20/2014;9/24/2014;Standard Class;Duane Noonan;Consumer;United States;Columbia;Maryland;21044;East;Furniture;Furnishings;C-Line Cubicle Keepers Polyproplyene Holder w/Velcro Back, 8-1/2x11, 25/Bx;164.22;3;0;509.082
5238;9/20/2014;9/24/2014;Standard Class;Duane Noonan;Consumer;United States;Columbia;Maryland;21044;East;Furniture;Bookcases;O'Sullivan Living Dimensions 2-Shelf Bookcases;362.94;3;0;36.294
5239;9/20/2014;9/24/2014;Standard Class;Duane Noonan;Consumer;United States;Columbia;Maryland;21044;East;Technology;Accessories;Logitech 910-002974 M325 Wireless Mouse for Web Scrolling;59.98;2;0;263.912
5240;9/11/2016;9/17/2016;Standard Class;Eugene Barchas;Consumer;United States;San Jose;California;95123;West;Office Supplies;Storage;"Stur-D-Stor Shelving, Vertical 5-Shelf: 72""H x 36""W x 18 1/2""D";332.94;3;0;66.588
5241;9/11/2016;9/17/2016;Standard Class;Eugene Barchas;Consumer;United States;San Jose;California;95123;West;Office Supplies;Binders;GBC Standard Therm-A-Bind Covers;39.872;2;0.2;129.584
5242;9/23/2016;9/26/2016;Second Class;Candace McMahon;Corporate;United States;Seattle;Washington;98115;West;Office Supplies;Supplies;Acme Design Stainless Steel Bent Scissors;13.68;2;0;36.936
5243;8/4/2017;8/8/2017;Standard Class;Harry Marie;Corporate;United States;Carrollton;Texas;75007;Central;Office Supplies;Binders;Avery Durable Poly Binders;3.318;3;0.8;-56.406
5244;7/25/2016;7/26/2016;First Class;Katherine Murray;Home Office;United States;Arlington;Virginia;22204;South;Office Supplies;Binders;"Avery 3 1/2"" Diskette Storage Pages, 10/Pack";10.44;1;0;48.024
5245;8/2/2016;8/4/2016;Second Class;Barry Französisch;Corporate;United States;Los Angeles;California;90032;West;Furniture;Tables;Barricks Non-Folding Utility Table with Steel Legs, Laminate Tops;136.464;2;0.2;153.522
5246;8/2/2016;8/4/2016;Second Class;Barry Französisch;Corporate;United States;Los Angeles;California;90032;West;Technology;Phones;Nortel Business Series Terminal T7208 Digital phone;333.576;3;0.2;333.576
5247;8/2/2016;8/4/2016;Second Class;Barry Französisch;Corporate;United States;Los Angeles;California;90032;West;Office Supplies;Binders;XtraLife ClearVue Slant-D Ring Binders by Cardinal;12.544;2;0.2;4.704
5248;5/21/2015;5/27/2015;Standard Class;Joel Eaton;Consumer;United States;Frankfort;Illinois;60423;Central;Office Supplies;Appliances;Fellowes Basic Home/Office Series Surge Protectors;20.768;8;0.8;-529.584
5249;11/3/2017;11/5/2017;Second Class;Eva Jacobs;Consumer;United States;Seattle;Washington;98105;West;Technology;Accessories;HP Standard 104 key PS/2 Keyboard;43.5;3;0;10.875
5250;4/16/2015;4/21/2015;Standard Class;Brad Norvell;Corporate;United States;Philadelphia;Pennsylvania;19143;East;Office Supplies;Fasteners;Staples;12.576;4;0.2;40.872
